cveid,pub_time,vul_level,source,status,fixed_version,binary,architecture,vul_name,score,vul_category,description,cve_description,utsa_id
CVE-2023-5169,2023-09-27,medium,thunderbird,fixed,thunderbird-115.3.1-1.uelc20.02,,"X86,MIPS,ARM",,6.5,,,"A compromised content process could have provided malicious data in a `PathRecording` resulting in an out-of-bounds write, leading to a potentially exploitable crash in a privileged process. This vulnerability affects Firefox < 118, Firefox ESR < 115.3, and Thunderbird < 115.3.",UTSA-2023-002987
CVE-2023-5168,2023-09-27,critical,thunderbird,unaffected,,,"X86,MIPS,ARM",,9.8,,,"A compromised content process could have provided malicious data to `FilterNodeD2D1` resulting in an out-of-bounds write, leading to a potentially exploitable crash in a privileged process.
*This bug only affects Firefox on Windows. Other operating systems are unaffected.* This vulnerability affects Firefox < 118, Firefox ESR < 115.3, and Thunderbird < 115.3.",
CVE-2023-41074,2023-09-26,high,webkit2gtk3,unaffected,,,"X86,MIPS,ARM",,8.8,,,"The issue was addressed with improved checks. This issue is fixed in tvOS 17, Safari 17, watchOS 10, iOS 17 and iPadOS 17, macOS Sonoma 14. Processing web content may lead to arbitrary code execution.",
CVE-2023-35074,2023-09-26,high,webkit2gtk3,unaffected,,,"X86,MIPS,ARM",,8.8,,,"The issue was addressed with improved memory handling. This issue is fixed in tvOS 17, Safari 17, watchOS 10, iOS 17 and iPadOS 17, macOS Sonoma 14. Processing web content may lead to arbitrary code execution.",
CVE-2023-5217,2023-09-28,high,firefox,fixed,firefox-115.3.1-1.uelc20.02,,"X86,MIPS,ARM",,8.8,,,Heap buffer overflow in vp8 encoding in libvpx in Google Chrome prior to 117.0.5938.132 and libvpx 1.13.1 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page. (Chromium security severity: High),UTSA-2023-002988
CVE-2023-5217,2023-09-28,high,libvpx,fixed,libvpx-1.7.0-10.0.1.uelc20.01,,"X86,MIPS,ARM",,8.8,,,Heap buffer overflow in vp8 encoding in libvpx in Google Chrome prior to 117.0.5938.132 and libvpx 1.13.1 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page. (Chromium security severity: High),UTSA-2023-003021
CVE-2023-5217,2023-09-28,high,thunderbird,fixed,thunderbird-115.3.1-1.uelc20.02,,"X86,MIPS,ARM",,8.8,,,Heap buffer overflow in vp8 encoding in libvpx in Google Chrome prior to 117.0.5938.132 and libvpx 1.13.1 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page. (Chromium security severity: High),UTSA-2023-002989
CVE-2023-5176,2023-09-27,critical,thunderbird,fixed,thunderbird-115.3.1-1.uelc20.02,,"X86,MIPS,ARM",,9.8,,,"Memory safety bugs present in Firefox 117, Firefox ESR 115.2, and Thunderbird 115.2. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 118, Firefox ESR < 115.3, and Thunderbird < 115.3.",UTSA-2023-002990
CVE-2023-5129,2023-09-25,,firefox,fixed,firefox-115.3.1-1.uelc20.02,,"X86,MIPS,ARM",,,,,"With a specially crafted WebP lossless file, libwebp may write data out of bounds to the heap.

The ReadHuffmanCodes() function allocates the HuffmanCode buffer with a size that comes from an array of precomputed sizes: kTableSize. The color_cache_bits value defines which size to use.

The kTableSize array only takes into account sizes for 8-bit first-level table lookups but not second-level table lookups. libwebp allows codes that are up to 15-bit (MAX_ALLOWED_CODE_LENGTH). When BuildHuffmanTable() attempts to fill the second-level tables it may write data out-of-bounds. The OOB write to the undersized array happens in ReplicateValue.

",UTSA-2023-002991
CVE-2023-5129,2023-09-25,,thunderbird,fixed,thunderbird-115.3.1-1.uelc20.02,,"X86,MIPS,ARM",,,,,"With a specially crafted WebP lossless file, libwebp may write data out of bounds to the heap.

The ReadHuffmanCodes() function allocates the HuffmanCode buffer with a size that comes from an array of precomputed sizes: kTableSize. The color_cache_bits value defines which size to use.

The kTableSize array only takes into account sizes for 8-bit first-level table lookups but not second-level table lookups. libwebp allows codes that are up to 15-bit (MAX_ALLOWED_CODE_LENGTH). When BuildHuffmanTable() attempts to fill the second-level tables it may write data out-of-bounds. The OOB write to the undersized array happens in ReplicateValue.

",UTSA-2023-002992
CVE-2023-5197,2023-09-26,medium,kernel-5.10,unaffected,,,"X86,MIPS,ARM",,6.6,,,"A use-after-free vulnerability in the Linux kernel's netfilter: nf_tables component can be exploited to achieve local privilege escalation.

Addition and removal of rules from chain bindings within the same transaction causes leads to use-after-free.

We recommend upgrading past commit f15f29fd4779be8a418b66e9d52979bb6d6c2325.

",
CVE-2023-5129,2023-09-25,,libwebp,fixed,libwebp-1.2.0-7.0.1.uelc20,,"X86,MIPS,ARM",,,,,"With a specially crafted WebP lossless file, libwebp may write data out of bounds to the heap.

The ReadHuffmanCodes() function allocates the HuffmanCode buffer with a size that comes from an array of precomputed sizes: kTableSize. The color_cache_bits value defines which size to use.

The kTableSize array only takes into account sizes for 8-bit first-level table lookups but not second-level table lookups. libwebp allows codes that are up to 15-bit (MAX_ALLOWED_CODE_LENGTH). When BuildHuffmanTable() attempts to fill the second-level tables it may write data out-of-bounds. The OOB write to the undersized array happens in ReplicateValue.

",UTSA-2023-002834
CVE-2023-42755,2023-10-05,medium,kernel-4.19,fixed,4.19.0-91.82.152.13.uelc20,,"X86,MIPS,ARM",,5.5,,,"A flaw was found in the IPv4 Resource Reservation Protocol (RSVP) classifier in the Linux kernel. The xprt pointer may go beyond the linear part of the skb, leading to an out-of-bounds read in the `rsvp_classify` function. This issue may allow a local user to crash the system and cause a denial of service.",UTSA-2023-003086
CVE-2023-42752,2023-10-12,medium,kernel-4.19,fixed,4.19.0-91.82.152.13.uelc20,,"X86,MIPS,ARM",,5.5,,,"An integer overflow flaw was found in the Linux kernel. This issue leads to the kernel allocating `skb_shared_info` in the userspace, which is exploitable in systems without SMAP protection since `skb_shared_info` contains references to function pointers.",UTSA-2023-003087
CVE-2020-36766,2023-09-18,low,kernel-4.19,fixed,4.19.0-91.82.141.uelc20,,"X86,MIPS,ARM",,3.3,,,"An issue was discovered in the Linux kernel before 5.8.6. drivers/media/cec/core/cec-api.c leaks one byte of kernel memory on specific hardware to unprivileged users, because of directly assigning log_addrs with a hole in the struct.",UTSA-2023-002843
CVE-2023-5176,2023-09-27,critical,firefox,fixed,firefox-115.3.1-1.uelc20.02,,"X86,MIPS,ARM",,9.8,,,"Memory safety bugs present in Firefox 117, Firefox ESR 115.2, and Thunderbird 115.2. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 118, Firefox ESR < 115.3, and Thunderbird < 115.3.",UTSA-2023-002993
CVE-2023-5174,2023-09-27,critical,firefox,unaffected,,,"X86,MIPS,ARM",,9.8,,,"If Windows failed to duplicate a handle during process creation, the sandbox code may have inadvertently freed a pointer twice, resulting in a use-after-free and a potentially exploitable crash.
*This bug only affects Firefox on Windows when run in non-standard configurations (such as using `runas`). Other operating systems are unaffected.* This vulnerability affects Firefox < 118, Firefox ESR < 115.3, and Thunderbird < 115.3.",
CVE-2023-5171,2023-09-27,medium,firefox,fixed,firefox-115.3.1-1.uelc20.02,,"X86,MIPS,ARM",,6.5,,,"During Ion compilation, a Garbage Collection could have resulted in a use-after-free condition, allowing an attacker to write two NUL bytes, and cause a potentially exploitable crash. This vulnerability affects Firefox < 118, Firefox ESR < 115.3, and Thunderbird < 115.3.",UTSA-2023-002994
CVE-2023-5169,2023-09-27,medium,firefox,fixed,firefox-115.3.1-1.uelc20.02,,"X86,MIPS,ARM",,6.5,,,"A compromised content process could have provided malicious data in a `PathRecording` resulting in an out-of-bounds write, leading to a potentially exploitable crash in a privileged process. This vulnerability affects Firefox < 118, Firefox ESR < 115.3, and Thunderbird < 115.3.",UTSA-2023-002995
CVE-2023-5168,2023-09-27,critical,firefox,unaffected,,,"X86,MIPS,ARM",,9.8,,,"A compromised content process could have provided malicious data to `FilterNodeD2D1` resulting in an out-of-bounds write, leading to a potentially exploitable crash in a privileged process.
*This bug only affects Firefox on Windows. Other operating systems are unaffected.* This vulnerability affects Firefox < 118, Firefox ESR < 115.3, and Thunderbird < 115.3.",
CVE-2023-5156,2023-09-25,high,glibc,unaffected,,,"X86,MIPS,ARM",,7.5,,,"A flaw was found in the GNU C Library. A recent fix for CVE-2023-4806 introduced the potential for a memory leak, which may result in an application crash.",
CVE-2023-41993,2023-09-21,critical,webkit2gtk3,fixed,webkit2gtk3-2.38.5-1.0.1.uelc20.8,,"X86,MIPS,ARM",,9.8,,,"The issue was addressed with improved checks. This issue is fixed in Safari 17, iOS 16.7 and iPadOS 16.7, macOS Sonoma 14. Processing web content may lead to arbitrary code execution. Apple is aware of a report that this issue may have been actively exploited against versions of iOS before iOS 16.7.",UTSA-2023-002996
CVE-2022-48565,2023-08-22,critical,python3,unaffected,,,"X86,MIPS,ARM",,9.8,,,An XML External Entity (XXE) issue was discovered in Python through 3.9.1. The plistlib module no longer accepts entity declarations in XML plist files to avoid XML vulnerabilities.,
CVE-2019-19450,2023-09-20,critical,python-reportlab,fixed,python-reportlab-3.4.0-10.uelc20.02,,"X86,MIPS,ARM",,9.8,,,"paraparser in ReportLab before 3.5.31 allows remote code execution because start_unichar in paraparser.py evaluates untrusted user input in a unichar element in a crafted XML document with '<unichar code=""' followed by arbitrary Python code, a similar issue to CVE-2019-17626.",UTSA-2023-003072
CVE-2023-4236,2023-09-20,high,bind,unaffected,,,"X86,MIPS,ARM",,7.5,,,"A flaw in the networking code handling DNS-over-TLS queries may cause `named` to terminate unexpectedly due to an assertion failure. This happens when internal data structures are incorrectly reused under significant DNS-over-TLS query load.
This issue affects BIND 9 versions 9.18.0 through 9.18.18 and 9.18.11-S1 through 9.18.18-S1.",
CVE-2023-3341,2023-09-20,high,bind,fixed,bind-9.11.36-8.uelc20.3,,"X86,MIPS,ARM",,7.5,,,"The code that processes control channel messages sent to `named` calls certain functions recursively during packet parsing. Recursion depth is only limited by the maximum accepted packet size; depending on the environment, this may cause the packet-parsing code to run out of available stack memory, causing `named` to terminate unexpectedly. Since each incoming control channel message is fully parsed before its contents are authenticated, exploiting this flaw does not require the attacker to hold a valid RNDC key; only network access to the control channel's configured TCP port is necessary.
This issue affects BIND 9 versions 9.2.0 through 9.16.43, 9.18.0 through 9.18.18, 9.19.0 through 9.19.16, 9.9.3-S1 through 9.16.43-S1, and 9.18.0-S1 through 9.18.18-S1.",UTSA-2023-003022
CVE-2023-4921,2023-09-12,high,kernel-4.19,fixed,4.19.0-91.82.152.13.uelc20,,"X86,MIPS,ARM",,7.8,,,"A use-after-free vulnerability in the Linux kernel's net/sched: sch_qfq component can be exploited to achieve local privilege escalation.

When the plug qdisc is used as a class of the qfq qdisc, sending network packets triggers use-after-free in qfq_dequeue() due to the incorrect .peek handler of sch_plug and lack of error checking in agg_dequeue().

We recommend upgrading past commit 8fc134fee27f2263988ae38920bc03da416b03d8.

",UTSA-2023-003088
